"term","variable","value"
"Richness","SandWs",0.148699275539355
"EPT_abundance","SandWs",0.206123132466436
"EPT_taxa","SandWs",0.247766939122835
"EPT_relabd","SandWs",0.216290312529324
"EPT_reltaxa","SandWs",0.226150895040608
"GOLD_relabd","SandWs",-0.0153737381540828
"GOLD_reltaxa","SandWs",-0.020173499965724
"OCH_relabd","SandWs",-0.0693739054849127
"OCH_reltaxa","SandWs",-0.0809590408201926
"GOLDOCH_relabd","SandWs",-0.0369696275643408
"GOLDOCH_reltaxa","SandWs",-0.077041623847841
"Noninsect_abundance","SandWs",-0.09873415782313
"Noninsect_taxa","SandWs",-0.0800662299237592
"Noninsect_relabund","SandWs",-0.108214796378336
"Noninsect_reltaxa","SandWs",-0.113510881664555
"waterinchannel_score","SandWs",0.145866384792127
"hydric_score","SandWs",-0.0933545058195236
"springs_score","SandWs",0.0606971203919218
"pctsurfaceflow","SandWs",0.159162929167356
"pctsubsurfaceflow","SandWs",0.155250107493904
"numberwoodyjams","SandWs",-0.0670242876142266
"SoilMoist_MaxScore","SandWs",0.0597032521539277
"sinuosity_score","SandWs",0.0808567646401513
"floodplaindim_score","SandWs",0.121650532051947
"riffpoolseq_score","SandWs",0.156438704897983
"substratesorting_score","SandWs",0.115869098171647
"seddep_score","SandWs",-0.128131776198049
"BankWidthMean","SandWs",-0.0602744447886716
"valleyslope","SandWs",0.24332036277921
"ElevCat","SandWs",-0.0396628391759952
"ElevWs","SandWs",-0.00903223740050926
"AgKffactCat","SandWs",-0.376634154217343
"KffactCat","SandWs",-0.569637197197394
"AgKffactWs","SandWs",-0.315135090500015
"KffactWs","SandWs",-0.609690183701657
"Al2O3Cat","SandWs",0.206380218759509
"CaOCat","SandWs",-0.06892152309573
"Fe2O3Cat","SandWs",0.0243315236829322
"K2OCat","SandWs",0.261892179000582
"MgOCat","SandWs",-0.0944808331865328
"Na2OCat","SandWs",0.232873714160648
"P2O5Cat","SandWs",-0.172408132761409
"SCat","SandWs",-0.183468656748288
"SiO2Cat","SandWs",0.175819013607076
"Al2O3Ws","SandWs",0.412813819536751
"CaOWs","SandWs",-0.369259431267983
"Fe2O3Ws","SandWs",0.212108109262314
"K2OWs","SandWs",0.431743083025052
"MgOWs","SandWs",-0.424274938744135
"Na2OWs","SandWs",0.372606483779874
"P2O5Ws","SandWs",-0.0486523709623176
"SWs","SandWs",-0.471838316544689
"SiO2Ws","SandWs",0.31481511138158
"NCat","SandWs",-0.130225432260889
"NWs","SandWs",-0.10092938092874
"HydrlCondCat","SandWs",-0.0681368074350474
"HydrlCondWs","SandWs",-0.0764804168067945
"CompStrgthCat","SandWs",0.277800020285167
"CompStrgthWs","SandWs",0.332831542366638
"Precip8110Cat","SandWs",0.0372606483779874
"Tmax8110Cat","SandWs",0.0141248818922858
"Tmean8110Cat","SandWs",0.0203438869582392
"Tmin8110Cat","SandWs",0.0607273833736368
"Precip8110Ws","SandWs",0.089612393169237
"Tmax8110Ws","SandWs",-0.0463035621820434
"Tmean8110Ws","SandWs",-0.0259970426362176
"Tmin8110Ws","SandWs",0.0158117536526646
"ClayCat","SandWs",-0.63695957379797
"SandCat","SandWs",0.704076784694308
"ClayWs","SandWs",-0.816253756759498
"SandWs","SandWs",1
"OmCat","SandWs",0.0775982028855609
"PermCat","SandWs",0.60706609166364
"RckDepCat","SandWs",-0.238459688756579
"WtDepCat","SandWs",-0.039262682967731
"OmWs","SandWs",0.0504802768317297
"PermWs","SandWs",0.826193591028642
"RckDepWs","SandWs",-0.113649740196887
"WtDepWs","SandWs",-0.165402322536122
"PctCarbResidCat","SandWs",-0.0493343996542813
"PctNonCarbResidCat","SandWs",-0.205161394077283
"PctAlkIntruVolCat","SandWs",-0.120183859790589
"PctSilicicCat","SandWs",0.384139687218533
"PctEolCrsCat","SandWs",0.136840129316249
"PctEolFineCat","SandWs",NA
"PctAlluvCoastCat","SandWs",-0.130072671429947
"PctCarbResidWs","SandWs",-0.293714281658193
"PctNonCarbResidWs","SandWs",-0.334195454839104
"PctAlkIntruVolWs","SandWs",-0.120183859790589
"PctSilicicWs","SandWs",0.432669702484754
"PctExtruVolWs","SandWs",0.0156280158155282
"PctEolCrsWs","SandWs",-0.000369865805352258
"PctEolFineWs","SandWs",-0.0583370251155039
"PctAlluvCoastWs","SandWs",-0.119891069606452
"WetIndexCat","SandWs",-0.296307565833373
"WetIndexWs","SandWs",-0.176545009048252
"urb","SandWs",-0.107773279484722
"urbRip","SandWs",-0.0449894137621149
"forr","SandWs",0.0832012829393055
"forrRip","SandWs",0.131512193332743
"ag","SandWs",-0.265131557881336
"agRip","SandWs",-0.218715884289721
"wetlands","SandWs",-0.14515539323059
"wetlandsRip","SandWs",-0.148603652884723
"urbWs","SandWs",0.0348646320355751
"urbRipWs","SandWs",0.0595960015035992
"forrWs","SandWs",0.0298832934080059
"forrWsRip","SandWs",0.0521415816815551
"agWs","SandWs",-0.22900242481227
"agRipWs","SandWs",-0.19316046962396
"wetlandsWs","SandWs",-0.02657876680218
"wetlandsRipWS","SandWs",-0.0446584626504563
"EcoII","SandWs",-0.0967890222643231
"EcoIII","SandWs",-0.211359731432818
"tmean","SandWs",0.0377922533781783
"tmax","SandWs",0.0402914662058372
"tmin","SandWs",0.0701376729596601
"ppt","SandWs",0.0273996551521654
"ppt.m01","SandWs",0.289302720366268
"ppt.m02","SandWs",0.281277650329954
"ppt.m03","SandWs",0.282949647017652
"ppt.m04","SandWs",0.0112903419533196
"ppt.m05","SandWs",-0.139315427177888
"ppt.m06","SandWs",-0.268753461495071
"ppt.m07","SandWs",-0.240650781916049
"ppt.m08","SandWs",-0.310458632830601
"ppt.m09","SandWs",-0.321530521960691
"ppt.m10","SandWs",-0.186039745741923
"ppt.m11","SandWs",0.173072329116865
"ppt.m12","SandWs",0.185785684258455
"fishabund_score2","OmCat",0.0843103444766218
"bmiabund_score","OmCat",0.219186706103657
"algabund_score","OmCat",0.200383325083445
"vegdiff_score","OmCat",0.125045209905125
"rootedplants_score","OmCat",0.00645883839636808
"iofb_score","OmCat",0.106089692925444
"mayfly_abundance","OmCat",0.115672732737125
"perennial_abundance","OmCat",0.140751498938777
"perennial_taxa","OmCat",0.155901882080607
"perennial_live_abundance","OmCat",0.12938603186974
"snake_score","OmCat",-0.0878371732011285
"turt_score","OmCat",0.0387124794930464
"vert_score","OmCat",-0.0960332457514051
"vert_sumscore","OmCat",-0.0897009809529992
"hydrophytes_present_noflag","OmCat",0.339353102407073
"alglive_cover_score","OmCat",0.168420812966808
"algdead_cover_score","OmCat",0.130378225005354
"algdead_noupstream_cover_score","OmCat",0.12620804905658
"alglivedead_cover_score","OmCat",0.20292065812471
"moss_cover_score","OmCat",0.277766773376549
"liverwort_cover_score","OmCat",0.138756056450895
"PctShading","OmCat",0.348259269686666
"TotalAbundance","OmCat",0.1623833597014
"Richness","OmCat",0.193093113636075
"EPT_abundance","OmCat",0.157325685454717
"EPT_taxa","OmCat",0.183164059791817
"EPT_relabd","OmCat",0.205677461252865
"EPT_reltaxa","OmCat",0.215548926590765
"GOLD_relabd","OmCat",0.236461578714782
"GOLD_reltaxa","OmCat",0.258443903161204
"OCH_relabd","OmCat",-0.0176848032584018
"OCH_reltaxa","OmCat",-0.00121449090777704
"GOLDOCH_relabd","OmCat",0.153910106376215
"GOLDOCH_reltaxa","OmCat",0.159685230498605
"Noninsect_abundance","OmCat",0.0932670943835962
"Noninsect_taxa","OmCat",0.090826267797906
"Noninsect_relabund","OmCat",0.116605943159671
"Noninsect_reltaxa","OmCat",0.119862251513669
"waterinchannel_score","OmCat",0.135365745398949
"hydric_score","OmCat",-0.090352106434666
"springs_score","OmCat",-0.0537375101140286
"pctsurfaceflow","OmCat",0.146257138130083
"pctsubsurfaceflow","OmCat",0.139032102252887
"numberwoodyjams","OmCat",0.245515494321633
"SoilMoist_MaxScore","OmCat",0.238476869161597
"sinuosity_score","OmCat",0.0776628671367627
"floodplaindim_score","OmCat",0.0396585968136959
"riffpoolseq_score","OmCat",0.248056170873844
"substratesorting_score","OmCat",0.166022692435102
"seddep_score","OmCat",0.0475554302545597
"BankWidthMean","OmCat",-0.278661502603564
"valleyslope","OmCat",0.346127698931444
"ElevCat","OmCat",-0.0485794465270123
"ElevWs","OmCat",-0.089932198529345
"AgKffactCat","OmCat",0.0293565113226185
"KffactCat","OmCat",0.110914615419254
"AgKffactWs","OmCat",0.0198177005480675
"KffactWs","OmCat",0.209932212092576
"Al2O3Cat","OmCat",0.16330800166617
"CaOCat","OmCat",-0.0231467256601129
"Fe2O3Cat","OmCat",-0.120395747557416
"K2OCat","OmCat",0.206935824167013
"MgOCat","OmCat",0.0272899212738464
"Na2OCat","OmCat",0.133939654642785
"P2O5Cat","OmCat",-0.0926962763080991
"SCat","OmCat",-0.167418423155075
"SiO2Cat","OmCat",0.171810155882091
"Al2O3Ws","OmCat",0.224732173948877
"CaOWs","OmCat",-0.174989245990454
"Fe2O3Ws","OmCat",0.0426118246311601
"K2OWs","OmCat",0.185485159466774
"MgOWs","OmCat",-0.186402834961971
"Na2OWs","OmCat",0.218589756720606
"P2O5Ws","OmCat",-0.0789665225971499
"SWs","OmCat",-0.245595635579273
"SiO2Ws","OmCat",0.162925636876505
"NCat","OmCat",-0.173610001570589
"NWs","OmCat",-0.170794158012409
"HydrlCondCat","OmCat",-0.27763234259911
"HydrlCondWs","OmCat",-0.332313238698358
"CompStrgthCat","OmCat",0.224344346805073
"CompStrgthWs","OmCat",0.143236581385796
"Precip8110Cat","OmCat",0.461129205159623
"Tmax8110Cat","OmCat",-0.233805144172228
"Tmean8110Cat","OmCat",-0.163062195729957
"Tmin8110Cat","OmCat",-0.119581856790842
"Precip8110Ws","OmCat",0.327981591866861
"Tmax8110Ws","OmCat",-0.11938794321894
"Tmean8110Ws","OmCat",-0.0957823798112284
"Tmin8110Ws","OmCat",-0.0730207501178501
"ClayCat","OmCat",-0.00223410284247462
"SandCat","OmCat",-0.111076971397852
"ClayWs","OmCat",-0.108678997931235
"SandWs","OmCat",0.0775982028855609
"OmCat","OmCat",1
"PermCat","OmCat",0.00534764470118008
"RckDepCat","OmCat",-0.372007793774715
"WtDepCat","OmCat",-0.0236181937355918
"OmWs","OmCat",0.730677263634376
"PermWs","OmCat",0.131585380009272
"RckDepWs","OmCat",-0.232874130801711
"WtDepWs","OmCat",-0.128052259996363
"PctCarbResidCat","OmCat",0.0309034820372798
"PctNonCarbResidCat","OmCat",-0.155887950807594
"PctAlkIntruVolCat","OmCat",0.0233168539417846
"PctSilicicCat","OmCat",0.271859322554746
"PctEolCrsCat","OmCat",-0.111445016722406
"PctEolFineCat","OmCat",NA
"PctAlluvCoastCat","OmCat",-0.174252985165753
"PctCarbResidWs","OmCat",-0.177175475755763
"PctNonCarbResidWs","OmCat",-0.239828028734572
"PctAlkIntruVolWs","OmCat",0.0233168539417846
"PctSilicicWs","OmCat",0.245797904592833
"PctExtruVolWs","OmCat",-0.0807914126800059
"PctEolCrsWs","OmCat",-0.18232469583831
"PctEolFineWs","OmCat",-0.11535090370003
"PctAlluvCoastWs","OmCat",-0.260101473769249
"WetIndexCat","OmCat",-0.324485685218489
"WetIndexWs","OmCat",-0.157228401510488
"urb","OmCat",0.0516246966248389
"urbRip","OmCat",0.0716945917378301
"forr","OmCat",0.239195345995348
"forrRip","OmCat",0.249601742476371
"ag","OmCat",0.0122018419690498
"agRip","OmCat",0.0353466000840574
"wetlands","OmCat",0.0573993696385755
"wetlandsRip","OmCat",0.0255813444526682
"urbWs","OmCat",0.152836143519908
"urbRipWs","OmCat",0.165735950178422
"forrWs","OmCat",0.158419411048173
"forrWsRip","OmCat",0.20812672836231
"agWs","OmCat",0.0548730421615097
"agRipWs","OmCat",0.0138358607350916
"wetlandsWs","OmCat",0.139822336737567
"wetlandsRipWS","OmCat",0.0615243294728813
"EcoII","OmCat",-0.2065732346689
"EcoIII","OmCat",-0.265117214737032
"tmean","OmCat",-0.163891756669838
"tmax","OmCat",-0.238509922379842
"tmin","OmCat",-0.120834761520158
"ppt","OmCat",0.464227725544449
"ppt.m01","OmCat",0.337553480155943
"ppt.m02","OmCat",0.333607817754514
"ppt.m03","OmCat",0.466509349589382
"ppt.m04","OmCat",0.511966701354667
"ppt.m05","OmCat",0.366602802468786
"ppt.m06","OmCat",0.218752560481999
"ppt.m07","OmCat",-0.275463174756465
"ppt.m08","OmCat",-0.327669767016609
"ppt.m09","OmCat",-0.13233836145141
"ppt.m10","OmCat",0.195386476795188
"ppt.m11","OmCat",0.468734637031082
"ppt.m12","OmCat",0.398916267459073
"fishabund_score2","PermCat",0.0313324039281284
"bmiabund_score","PermCat",0.143252427586991
"algabund_score","PermCat",-0.0163736661907226
"vegdiff_score","PermCat",0.0331556700720343
"rootedplants_score","PermCat",0.190211239828759
"iofb_score","PermCat",-0.00778885289485966
"mayfly_abundance","PermCat",0.219318407346426
"perennial_abundance","PermCat",0.129221332556244
"perennial_taxa","PermCat",0.152508005681767
"perennial_live_abundance","PermCat",0.114057789919125
"snake_score","PermCat",-0.103267886931139
"turt_score","PermCat",-0.0926752031391935
"vert_score","PermCat",-0.196998443564699
"vert_sumscore","PermCat",-0.20229505231373
"hydrophytes_present_noflag","PermCat",0.0278501520730406
"alglive_cover_score","PermCat",0.0191672318933785
"algdead_cover_score","PermCat",-0.0342496540113497
"algdead_noupstream_cover_score","PermCat",-0.0232621556865162
"alglivedead_cover_score","PermCat",0.0128924460889999
"moss_cover_score","PermCat",0.11525872574018
"liverwort_cover_score","PermCat",0.062784794360703
"PctShading","PermCat",0.126080497842963
"TotalAbundance","PermCat",0.16217418650127
"Richness","PermCat",0.225951467953764
"EPT_abundance","PermCat",0.206644855137055
"EPT_taxa","PermCat",0.243511895893358
"EPT_relabd","PermCat",0.158152371249641
"EPT_reltaxa","PermCat",0.167882958168768
"GOLD_relabd","PermCat",0.0972505549249328
"GOLD_reltaxa","PermCat",0.0640443289392837
"OCH_relabd","PermCat",0.0662531918720177
"OCH_reltaxa","PermCat",0.059728881153642
"GOLDOCH_relabd","PermCat",0.0640100184339656
"GOLDOCH_reltaxa","PermCat",0.0459929533364344
"Noninsect_abundance","PermCat",-0.00935004323908146
"Noninsect_taxa","PermCat",-0.00783695453754534
"Noninsect_relabund","PermCat",-0.0380842166538744
"Noninsect_reltaxa","PermCat",-0.048270282106369
"waterinchannel_score","PermCat",0.166630560908881
"hydric_score","PermCat",-0.0391443196324278
"springs_score","PermCat",0.153535533516432
"pctsurfaceflow","PermCat",0.133276884948129
"pctsubsurfaceflow","PermCat",0.146782974727085
"numberwoodyjams","PermCat",-0.0754877498909422
"SoilMoist_MaxScore","PermCat",0.0637664295400888
"sinuosity_score","PermCat",0.20800895825964
"floodplaindim_score","PermCat",0.117835718348613
"riffpoolseq_score","PermCat",0.275838587453325
"substratesorting_score","PermCat",0.146427355843272
"seddep_score","PermCat",0.00629945827568768
"BankWidthMean","PermCat",-0.0419451678686774
"valleyslope","PermCat",0.253530514874397
"ElevCat","PermCat",0.06814004364415
"ElevWs","PermCat",0.108566871413628
"AgKffactCat","PermCat",-0.155876300294343
"KffactCat","PermCat",-0.427041170308952
"AgKffactWs","PermCat",-0.10807949410319
"KffactWs","PermCat",-0.42043193565386
"Al2O3Cat","PermCat",0.126166552412582
"CaOCat","PermCat",-0.138664401613577
"Fe2O3Cat","PermCat",0.0882250923819382
"K2OCat","PermCat",0.16993087400278
"MgOCat","PermCat",-0.175038168147418
"Na2OCat","PermCat",0.156318706079319
"P2O5Cat","PermCat",-0.185968577807994
"SCat","PermCat",-0.19844432366589
"SiO2Cat","PermCat",0.0645185077961343
"Al2O3Ws","PermCat",0.254280431416141
"CaOWs","PermCat",-0.243077158378011
"Fe2O3Ws","PermCat",0.109752200642918
"K2OWs","PermCat",0.332015087001527
"MgOWs","PermCat",-0.274649522181224
"Na2OWs","PermCat",0.241361981520881
"P2O5Ws","PermCat",-0.141592219433391
"SWs","PermCat",-0.330928080012454
"SiO2Ws","PermCat",0.253275359627249
"NCat","PermCat",-0.0208525084461536
"NWs","PermCat",-0.0992426456329904
"HydrlCondCat","PermCat",0.0226113840767132
"HydrlCondWs","PermCat",-0.00848575556544847
"CompStrgthCat","PermCat",0.083986311359223
"CompStrgthWs","PermCat",0.243830962219679
"Precip8110Cat","PermCat",-0.0535992767852997
"Tmax8110Cat","PermCat",-0.114198550839426
"Tmean8110Cat","PermCat",-0.0902188489196844
"Tmin8110Cat","PermCat",-0.0620713764840513
"Precip8110Ws","PermCat",0.0823694567423111
"Tmax8110Ws","PermCat",-0.157607819895505
"Tmean8110Ws","PermCat",-0.13614625979467
"Tmin8110Ws","PermCat",-0.0963039031198193
"ClayCat","PermCat",-0.812395703318102
"SandCat","PermCat",0.817797964183393
"ClayWs","PermCat",-0.558402045102597
"SandWs","PermCat",0.60706609166364
"OmCat","PermCat",0.00534764470118008
"PermCat","PermCat",1
"RckDepCat","PermCat",-0.00816165217270808
"WtDepCat","PermCat",-0.159997381539368
"OmWs","PermCat",0.0496281507498436
"PermWs","PermCat",0.634585394231216
"RckDepWs","PermCat",-0.0524276750172894
"WtDepWs","PermCat",-0.136684889593868
"PctCarbResidCat","PermCat",-0.131434197542181
"PctNonCarbResidCat","PermCat",-0.0662639410451004
"PctAlkIntruVolCat","PermCat",-0.0166548729289842
"PctSilicicCat","PermCat",0.154714960268571
"PctEolCrsCat","PermCat",0.144291771976213
"PctEolFineCat","PermCat",NA
"PctAlluvCoastCat","PermCat",0.00168068861707098
"PctCarbResidWs","PermCat",-0.15598694809627
"PctNonCarbResidWs","PermCat",-0.0977975338759422
"PctAlkIntruVolWs","PermCat",-0.0166548729289842
"PctSilicicWs","PermCat",0.279216332602907
"PctExtruVolWs","PermCat",-0.0402886005407169
"PctEolCrsWs","PermCat",0.033863064920882
"PctEolFineWs","PermCat",-0.0643627442025332
"PctAlluvCoastWs","PermCat",-0.0197327453801923
"WetIndexCat","PermCat",-0.157132595734453
"WetIndexWs","PermCat",-0.266390454002944
"urb","PermCat",-0.127482403842302
"urbRip","PermCat",-0.065432103180398
"forr","PermCat",0.119849335142052
"forrRip","PermCat",0.137494855555867
"ag","PermCat",-0.0716305949461047
"agRip","PermCat",-0.089943896810087
"wetlands","PermCat",0.0348067356046314
"wetlandsRip","PermCat",0.00401016715717692
"urbWs","PermCat",-0.0213458162512233
"urbRipWs","PermCat",0.000477612698849022
"forrWs","PermCat",0.0335060802829812
"forrWsRip","PermCat",0.0446361754352836
"agWs","PermCat",0.0308437813021168
"agRipWs","PermCat",0.0308149720226028
"wetlandsWs","PermCat",0.148586052014237
"wetlandsRipWS","PermCat",0.119467729261638
"EcoII","PermCat",-0.205043944195771
"EcoIII","PermCat",-0.116047619621772
"tmean","PermCat",-0.0916920782778528
"tmax","PermCat",-0.0998122315765967
"tmin","PermCat",-0.0579353309252896
"ppt","PermCat",-0.0583009916890395
"ppt.m01","PermCat",0.0452066280483391
"ppt.m02","PermCat",0.0402180577730838
"ppt.m03","PermCat",0.107427486757307
"ppt.m04","PermCat",0.00556615406889714
"ppt.m05","PermCat",-0.00715432810223839
"ppt.m06","PermCat",-0.0262561707532148
"ppt.m07","PermCat",-0.0799648770152269
"ppt.m08","PermCat",-0.128104669773407
"ppt.m09","PermCat",-0.140132981375863
"ppt.m10","PermCat",-0.101594602087751
"ppt.m11","PermCat",0.0227057645908983
"ppt.m12","PermCat",-0.00804331646832243
"fishabund_score2","RckDepCat",0.0768472160909462
"bmiabund_score","RckDepCat",-0.121922135212051
"algabund_score","RckDepCat",-0.161281501884472
"vegdiff_score","RckDepCat",-0.0516519996110341
"rootedplants_score","RckDepCat",-0.11672047469007
"iofb_score","RckDepCat",-0.0712534439248506
"mayfly_abundance","RckDepCat",0.0339654495986996
"perennial_abundance","RckDepCat",-0.134982311341121
"perennial_taxa","RckDepCat",-0.148067405814794
"perennial_live_abundance","RckDepCat",-0.1453200004353
"snake_score","RckDepCat",0.0808052230121741
"turt_score","RckDepCat",0.022313851518495
"vert_score","RckDepCat",0.00203317866208994
"vert_sumscore","RckDepCat",0.0060700464421662
"hydrophytes_present_noflag","RckDepCat",-0.12689458304266
"alglive_cover_score","RckDepCat",-0.098687965880434
"algdead_cover_score","RckDepCat",-0.161028249115547
"algdead_noupstream_cover_score","RckDepCat",-0.148114834202196
"alglivedead_cover_score","RckDepCat",-0.129113508481052
"moss_cover_score","RckDepCat",-0.124785163044059
"liverwort_cover_score","RckDepCat",-0.0885259963022738
"PctShading","RckDepCat",-0.106625550518943
"TotalAbundance","RckDepCat",-0.0455632124005252
"Richness","RckDepCat",-0.0714095148173515
"EPT_abundance","RckDepCat",-0.0179894251412058
"EPT_taxa","RckDepCat",-0.0547108096785233
"EPT_relabd","RckDepCat",-0.0468435849964475
"EPT_reltaxa","RckDepCat",-0.0806836753786093
"GOLD_relabd","RckDepCat",-0.06662856115576
"GOLD_reltaxa","RckDepCat",-0.0390779233052375
"OCH_relabd","RckDepCat",-0.146726875966836
"OCH_reltaxa","RckDepCat",-0.154478341037511
"GOLDOCH_relabd","RckDepCat",-0.146344367275223
"GOLDOCH_reltaxa","RckDepCat",-0.107688361714635
"Noninsect_abundance","RckDepCat",0.0992158536848732
"Noninsect_taxa","RckDepCat",0.115463651286119
"Noninsect_relabund","RckDepCat",0.0851733211853933
"Noninsect_reltaxa","RckDepCat",0.095852586195782
"waterinchannel_score","RckDepCat",-0.0994700654014441
"hydric_score","RckDepCat",0.0712285248195817
"springs_score","RckDepCat",-0.0555052721662006
"pctsurfaceflow","RckDepCat",-0.0870939929421223
"pctsubsurfaceflow","RckDepCat",-0.0808847244543119
"numberwoodyjams","RckDepCat",-0.0457177966899153
"SoilMoist_MaxScore","RckDepCat",-0.127051367103164
"sinuosity_score","RckDepCat",-0.139320006454086
"floodplaindim_score","RckDepCat",0.0556570350938961
"riffpoolseq_score","RckDepCat",-0.245720149594985
"substratesorting_score","RckDepCat",-0.153467835928347
